| n | Iterative C | Recursive C | Dynamic Programming  C | Iterative P | Recursive P | Dynamic Programming  P |
| 331  | 0.00258  |    -     | 0.00238  |0.04602  |    -     | 0.04576  |
| 332  | 0.00239  |    -     | 0.00217  |0.04737  |    -     | 0.04759  |
| 333  | 0.00250  |    -     | 0.00215  |0.04744  |    -     | 0.04761  |
| 334  | 0.00237  |    -     | 0.00219  |0.04744  |    -     | 0.04769  |
| 335  | 0.00236  |    -     | 0.00225  |0.04740  |    -     | 0.04364  |
| 336  | 0.00236  |    -     | 0.00223  |0.04038  |    -     | 0.04758  |
| 337  | 0.00229  |    -     | 0.00219  |0.04735  |    -     | 0.04752  |
| 338  | 0.00238  |    -     | 0.00223  |0.04734  |    -     | 0.04647  |
| 339  | 0.00233  |    -     | 0.00221  |0.04729  |    -     | 0.04752  |
| 340  | 0.00237  |    -     | 0.00222  |0.04744  |    -     | 0.04764  |
| 341  | 0.00234  |    -     | 0.00219  |0.04640  |    -     | 0.04487  |
| 342  | 0.00244  |    -     | 0.00219  |0.04741  |    -     | 0.04753  |
| 343  | 0.00236  |    -     | 0.00217  |0.04751  |    -     | 0.04755  |
| 344  | 0.00242  |    -     | 0.00223  |0.04747  |    -     | 0.04762  |
| 345  | 0.00234  |    -     | 0.00215  |0.04746  |    -     | 0.04756  |
| 346  | 0.00231  |    -     | 0.00206  |0.04420  |    -     | 0.04759  |
| 347  | 0.00230  |    -     | 0.00219  |0.04738  |    -     | 0.04764  |
| 348  | 0.00235  |    -     | 0.00227  |0.04747  |    -     | 0.04755  |
| 349  | 0.00220  |    -     | 0.00208  |0.04730  |    -     | 0.04395  |
| 350  | 0.00233  |    -     | 0.00219  |0.04741  |    -     | 0.04771  |
| 351  | 0.00243  |    -     | 0.00221  |0.04747  |    -     | 0.04766  |
| 352  | 0.00236  |    -     | 0.00218  |0.04737  |    -     | 0.04758  |
| 353  | 0.00241  |    -     | 0.00222  |0.04745  |    -     | 0.04753  |
| 354  | 0.00230  |    -     | 0.00221  |0.04747  |    -     | 0.04767  |
| 355  | 0.00234  |    -     | 0.00216  |0.04742  |    -     | 0.04758  |
| 356  | 0.00236  |    -     | 0.00214  |0.04745  |    -     | 0.04766  |
| 357  | 0.00222  |    -     | 0.00209  |0.04725  |    -     | 0.04052  |
| 358  | 0.00222  |    -     | 0.00209  |0.04731  |    -     | 0.04373  |
| 359  | 0.00241  |    -     | 0.00214  |0.04748  |    -     | 0.04766  |
| 360  | 0.00239  |    -     | 0.00221  |0.04749  |    -     | 0.04638  |
| 361  | 0.00237  |    -     | 0.00226  |0.04364  |    -     | 0.04773  |
| 362  | 0.00246  |    -     | 0.00219  |0.04755  |    -     | 0.04769  |
| 363  | 0.00230  |    -     | 0.00213  |0.04749  |    -     | 0.04754  |
| 364  | 0.00228  |    -     | 0.00217  |0.04746  |    -     | 0.04769  |
| 365  | 0.00241  |    -     | 0.00222  |0.04748  |    -     | 0.04757  |
| 366  | 0.00234  |    -     | 0.00220  |0.04750  |    -     | 0.04759  |
| 367  | 0.00242  |    -     | 0.00221  |0.04748  |    -     | 0.04765  |
| 368  | 0.00239  |    -     | 0.00223  |0.04748  |    -     | 0.04767  |
| 369  | 0.00239  |    -     | 0.00219  |0.04498  |    -     | 0.04753  |
| 370  | 0.00233  |    -     | 0.00219  |0.04738  |    -     | 0.04246  |
| 371  | 0.00229  |    -     | 0.00219  |0.04696  |    -     | 0.04768  |
| 372  | 0.00241  |    -     | 0.00215  |0.04744  |    -     | 0.04757  |
| 373  | 0.00244  |    -     | 0.00228  |0.04749  |    -     | 0.04757  |
| 374  | 0.00229  |    -     | 0.00218  |0.04746  |    -     | 0.04759  |
| 375  | 0.00240  |    -     | 0.00222  |0.04750  |    -     | 0.04760  |
| 376  | 0.00227  |    -     | 0.00222  |0.04752  |    -     | 0.04319  |
| 377  | 0.00239  |    -     | 0.00215  |0.04746  |    -     | 0.04209  |
| 378  | 0.00224  |    -     | 0.00207  |0.04715  |    -     | 0.04678  |
| 379  | 0.00246  |    -     | 0.00220  |0.04738  |    -     | 0.04754  |
| 380  | 0.00233  |    -     | 0.00226  |0.04746  |    -     | 0.04751  |
| 381  | 0.00240  |    -     | 0.00221  |0.04750  |    -     | 0.04763  |
| 382  | 0.00241  |    -     | 0.00226  |0.04748  |    -     | 0.04751  |
| 383  | 0.00239  |    -     | 0.00223  |0.04748  |    -     | 0.04758  |
| 384  | 0.00239  |    -     | 0.00219  |0.04744  |    -     | 0.03963  |
| 385  | 0.00246  |    -     | 0.00240  |0.04258  |    -     | 0.04759  |
| 386  | 0.00243  |    -     | 0.00225  |0.04751  |    -     | 0.04759  |
| 387  | 0.00238  |    -     | 0.00224  |0.04746  |    -     | 0.04274  |
| 388  | 0.00237  |    -     | 0.00220  |0.04378  |    -     | 0.04753  |
| 389  | 0.00240  |    -     | 0.00230  |0.04758  |    -     | 0.04751  |
| 390  | 0.00244  |    -     | 0.00226  |0.04734  |    -     | 0.04434  |
| 391  | 0.00243  |    -     | 0.00224  |0.04743  |    -     | 0.04049  |
| 392  | 0.00223  |    -     | 0.00227  |0.04748  |    -     | 0.04764  |
| 393  | 0.00233  |    -     | 0.00221  |0.04749  |    -     | 0.04764  |
| 394  | 0.00236  |    -     | 0.00222  |0.04747  |    -     | 0.04754  |
| 395  | 0.00236  |    -     | 0.00218  |0.04749  |    -     | 0.04760  |
| 396  | 0.00242  |    -     | 0.00221  |0.04749  |    -     | 0.04759  |
| 397  | 0.00238  |    -     | 0.00223  |0.04642  |    -     | 0.04774  |
| 398  | 0.00242  |    -     | 0.00223  |0.04740  |    -     | 0.04427  |
| 399  | 0.00246  |    -     | 0.00234  |0.04751  |    -     | 0.04762  |
| 400  | 0.00223  |    -     | 0.00209  |0.04491  |    -     | 0.04749  |
| 401  | 0.00244  |    -     | 0.00215  |0.04757  |    -     | 0.04765  |
| 402  | 0.00236  |    -     | 0.00218  |0.04744  |    -     | 0.04753  |
| 403  | 0.00239  |    -     | 0.00215  |0.04738  |    -     | 0.04763  |
| 404  | 0.00239  |    -     | 0.00229  |0.04745  |    -     | 0.04757  |
| 405  | 0.00236  |    -     | 0.00222  |0.04738  |    -     | 0.04750  |
| 406  | 0.00238  |    -     | 0.00223  |0.04749  |    -     | 0.04755  |
| 407  | 0.00223  |    -     | 0.00210  |0.04744  |    -     | 0.04767  |
| 408  | 0.00237  |    -     | 0.00221  |0.04069  |    -     | 0.04538  |
| 409  | 0.00232  |    -     | 0.00224  |0.04591  |    -     | 0.04764  |
| 410  | 0.00243  |    -     | 0.00222  |0.04751  |    -     | 0.04763  |
| 411  | 0.00236  |    -     | 0.00226  |0.04472  |    -     | 0.04769  |
| 412  | 0.00235  |    -     | 0.00219  |0.04430  |    -     | 0.04791  |
| 413  | 0.00233  |    -     | 0.00216  |0.04091  |    -     | 0.04584  |
| 414  | 0.00251  |    -     | 0.00221  |0.04731  |    -     | 0.04381  |
| 415  | 0.00240  |    -     | 0.00224  |0.04740  |    -     | 0.04761  |
| 416  | 0.00224  |    -     | 0.00218  |0.04743  |    -     | 0.04760  |
| 417  | 0.00240  |    -     | 0.00223  |0.04744  |    -     | 0.04760  |
| 418  | 0.00226  |    -     | 0.00218  |0.04743  |    -     | 0.04765  |
| 419  | 0.00230  |    -     | 0.00214  |0.04749  |    -     | 0.04774  |
| 420  | 0.00231  |    -     | 0.00216  |0.03795  |    -     | 0.03979  |
| 421  | 0.00231  |    -     | 0.00221  |0.04743  |    -     | 0.04514  |
| 422  | 0.00240  |    -     | 0.00221  |0.04743  |    -     | 0.04611  |
| 423  | 0.00240  |    -     | 0.00229  |0.04747  |    -     | 0.04761  |
| 424  | 0.00235  |    -     | 0.00219  |0.04747  |    -     | 0.04755  |
| 425  | 0.00245  |    -     | 0.00222  |0.04745  |    -     | 0.04683  |
| 426  | 0.00236  |    -     | 0.00221  |0.04749  |    -     | 0.04756  |
| 427  | 0.00242  |    -     | 0.00223  |0.04748  |    -     | 0.04503  |
| 428  | 0.00241  |    -     | 0.00227  |0.04750  |    -     | 0.04367  |
| 429  | 0.00235  |    -     | 0.00219  |0.04589  |    -     | 0.04180  |
| 430  | 0.00255  |    -     | 0.00221  |0.04748  |    -     | 0.04754  |
| 431  | 0.00231  |    -     | 0.00220  |0.04743  |    -     | 0.04754  |
| 432  | 0.00233  |    -     | 0.00222  |0.04753  |    -     | 0.04486  |
| 433  | 0.00241  |    -     | 0.00221  |0.04745  |    -     | 0.04754  |
| 434  | 0.00240  |    -     | 0.00225  |0.04736  |    -     | 0.04151  |
| 435  | 0.00232  |    -     | 0.00218  |0.04743  |    -     | 0.04753  |
| 436  | 0.00233  |    -     | 0.00221  |0.04746  |    -     | 0.04771  |
| 437  | 0.00237  |    -     | 0.00224  |0.04747  |    -     | 0.04766  |
| 438  | 0.00248  |    -     | 0.00231  |0.04752  |    -     | 0.04765  |
| 439  | 0.00240  |    -     | 0.00231  |0.04752  |    -     | 0.04766  |
| 440  | 0.00242  |    -     | 0.00231  |0.04750  |    -     | 0.04761  |
| 441  | 0.00241  |    -     | 0.00225  |0.04736  |    -     | 0.04764  |
| 442  | 0.00229  |    -     | 0.00226  |0.04559  |    -     | 0.03965  |
| 443  | 0.00241  |    -     | 0.00222  |0.04746  |    -     | 0.04763  |
| 444  | 0.00230  |    -     | 0.00219  |0.04741  |    -     | 0.04768  |
| 445  | 0.00233  |    -     | 0.00220  |0.04738  |    -     | 0.04760  |
| 446  | 0.00233  |    -     | 0.00219  |0.04742  |    -     | 0.04764  |
| 447  | 0.00234  |    -     | 0.00221  |0.04745  |    -     | 0.04751  |
| 448  | 0.00234  |    -     | 0.00218  |0.04647  |    -     | 0.04775  |
| 449  | 0.00239  |    -     | 0.00221  |0.04433  |    -     | 0.04204  |
| 450  | 0.00227  |    -     | 0.00224  |0.04759  |    -     | 0.04768  |
| 451  | 0.00225  |    -     | 0.00209  |0.04734  |    -     | 0.04759  |
| 452  | 0.00246  |    -     | 0.00222  |0.04426  |    -     | 0.04759  |
| 453  | 0.00242  |    -     | 0.00222  |0.04411  |    -     | 0.04749  |
| 454  | 0.00236  |    -     | 0.00225  |0.04741  |    -     | 0.04525  |
| 455  | 0.00234  |    -     | 0.00220  |0.04354  |    -     | 0.04753  |
| 456  | 0.00231  |    -     | 0.00215  |0.04743  |    -     | 0.04772  |
| 457  | 0.00238  |    -     | 0.00223  |0.04748  |    -     | 0.04768  |
| 458  | 0.00238  |    -     | 0.00229  |0.04744  |    -     | 0.04773  |
| 459  | 0.00239  |    -     | 0.00222  |0.04735  |    -     | 0.04683  |
| 460  | 0.00231  |    -     | 0.00223  |0.04318  |    -     | 0.04384  |
| 461  | 0.00239  |    -     | 0.00227  |0.04500  |    -     | 0.04759  |
| 462  | 0.00234  |    -     | 0.00216  |0.04740  |    -     | 0.04759  |
| 463  | 0.00233  |    -     | 0.00222  |0.04197  |    -     | 0.04391  |
| 464  | 0.00238  |    -     | 0.00224  |0.04746  |    -     | 0.04628  |
| 465  | 0.00240  |    -     | 0.00221  |0.04747  |    -     | 0.04761  |
| 466  | 0.00233  |    -     | 0.00229  |0.04750  |    -     | 0.04763  |
| 467  | 0.00241  |    -     | 0.00223  |0.04749  |    -     | 0.04756  |
| 468  | 0.00239  |    -     | 0.00226  |0.04490  |    -     | 0.04408  |
| 469  | 0.00228  |    -     | 0.00211  |0.04733  |    -     | 0.04268  |
| 470  | 0.00232  |    -     | 0.00222  |0.04747  |    -     | 0.04768  |
| 471  | 0.00236  |    -     | 0.00221  |0.04744  |    -     | 0.04755  |
| 472  | 0.00234  |    -     | 0.00226  |0.04426  |    -     | 0.04756  |
| 473  | 0.00234  |    -     | 0.00219  |0.04746  |    -     | 0.03852  |
| 474  | 0.00234  |    -     | 0.00227  |0.04748  |    -     | 0.04762  |
| 475  | 0.00232  |    -     | 0.00219  |0.04690  |    -     | 0.04762  |
| 476  | 0.00235  |    -     | 0.00221  |0.04750  |    -     | 0.04760  |
| 477  | 0.00237  |    -     | 0.00222  |0.04744  |    -     | 0.04760  |
| 478  | 0.00232  |    -     | 0.00221  |0.04750  |    -     | 0.04062  |
| 479  | 0.00236  |    -     | 0.00220  |0.04741  |    -     | 0.04763  |
| 480  | 0.00243  |    -     | 0.00224  |0.04745  |    -     | 0.04762  |
| 481  | 0.00238  |    -     | 0.00215  |0.04377  |    -     | 0.04016  |
| 482  | 0.00233  |    -     | 0.00207  |0.04735  |    -     | 0.04040  |
| 483  | 0.00234  |    -     | 0.00225  |0.04747  |    -     | 0.04774  |
| 484  | 0.00244  |    -     | 0.00219  |0.04760  |    -     | 0.04764  |
| 485  | 0.00236  |    -     | 0.00227  |0.04749  |    -     | 0.04755  |
| 486  | 0.00236  |    -     | 0.00220  |0.04735  |    -     | 0.04766  |
| 487  | 0.00234  |    -     | 0.00222  |0.04735  |    -     | 0.04760  |
| 488  | 0.00236  |    -     | 0.00221  |0.04746  |    -     | 0.04759  |
| 489  | 0.00241  |    -     | 0.00221  |0.04748  |    -     | 0.04766  |
| 490  | 0.00244  |    -     | 0.00224  |0.04634  |    -     | 0.04782  |
| 491  | 0.00247  |    -     | 0.00220  |0.04744  |    -     | 0.04760  |
| 492  | 0.00242  |    -     | 0.00220  |0.04736  |    -     | 0.04514  |
| 493  | 0.00241  |    -     | 0.00234  |0.04645  |    -     | 0.04781  |
| 494  | 0.00245  |    -     | 0.00245  |0.04754  |    -     | 0.04644  |
| 495  | 0.00245  |    -     | 0.00227  |0.04751  |    -     | 0.04479  |
| 496  | 0.00232  |    -     | 0.00218  |0.04615  |    -     | 0.04496  |
| 497  | 0.00237  |    -     | 0.00226  |0.04747  |    -     | 0.04165  |
| 498  | 0.00244  |    -     | 0.00230  |0.04736  |    -     | 0.04557  |
| 499  | 0.00238  |    -     | 0.00218  |0.04641  |    -     | 0.04390  |
| 500  | 0.00239  |    -     | 0.00214  |0.04751  |    -     | 0.04440  |
| 501  | 0.00243  |    -     | 0.00289  |0.04143  |    -     | 0.04697  |
| 502  | 0.00248  |    -     | 0.00229  |0.04757  |    -     | 0.04774  |
| 503  | 0.00237  |    -     | 0.00222  |0.04513  |    -     | 0.04760  |
| 504  | 0.00245  |    -     | 0.00223  |0.04738  |    -     | 0.04765  |
| 505  | 0.00228  |    -     | 0.00209  |0.04729  |    -     | 0.04766  |
| 506  | 0.00240  |    -     | 0.00222  |0.04735  |    -     | 0.04756  |
| 507  | 0.00228  |    -     | 0.00210  |0.04621  |    -     | 0.04772  |
| 508  | 0.00239  |    -     | 0.00216  |0.04744  |    -     | 0.04771  |
| 509  | 0.00242  |    -     | 0.00220  |0.04744  |    -     | 0.04752  |
| 510  | 0.00239  |    -     | 0.00222  |0.04746  |    -     | 0.04698  |
| 511  | 0.00227  |    -     | 0.00226  |0.04747  |    -     | 0.04761  |
| 512  | 0.00240  |    -     | 0.00225  |0.04740  |    -     | 0.04575  |
| 513  | 0.00233  |    -     | 0.00220  |0.04560  |    -     | 0.04754  |
| 514  | 0.00234  |    -     | 0.00216  |0.04526  |    -     | 0.04620  |
| 515  | 0.00240  |    -     | 0.00219  |0.04749  |    -     | 0.04760  |
| 516  | 0.00246  |    -     | 0.00222  |0.04739  |    -     | 0.04771  |
| 517  | 0.00240  |    -     | 0.00219  |0.04747  |    -     | 0.04488  |
| 518  | 0.00231  |    -     | 0.00216  |0.04742  |    -     | 0.04755  |
| 519  | 0.00234  |    -     | 0.00218  |0.04746  |    -     | 0.04714  |
| 520  | 0.00239  |    -     | 0.00224  |0.04557  |    -     | 0.04760  |
| 521  | 0.00240  |    -     | 0.00217  |0.04268  |    -     | 0.04639  |
| 522  | 0.00244  |    -     | 0.00224  |0.04571  |    -     | 0.04754  |
| 523  | 0.00237  |    -     | 0.00219  |0.04746  |    -     | 0.04756  |
| 524  | 0.00235  |    -     | 0.00215  |0.04743  |    -     | 0.04214  |
| 525  | 0.00230  |    -     | 0.00208  |0.04726  |    -     | 0.04748  |
| 526  | 0.00243  |    -     | 0.00218  |0.04493  |    -     | 0.04761  |
| 527  | 0.00233  |    -     | 0.00219  |0.04739  |    -     | 0.04762  |
| 528  | 0.00236  |    -     | 0.00216  |0.04747  |    -     | 0.04756  |
| 529  | 0.00232  |    -     | 0.00214  |0.04743  |    -     | 0.04274  |
| 530  | 0.00235  |    -     | 0.00218  |0.04702  |    -     | 0.04760  |
| 531  | 0.00236  |    -     | 0.00216  |0.04743  |    -     | 0.04756  |
| 532  | 0.00237  |    -     | 0.00217  |0.04746  |    -     | 0.04395  |
| 533  | 0.00241  |    -     | 0.00219  |0.04740  |    -     | 0.04762  |
| 534  | 0.00237  |    -     | 0.00219  |0.04746  |    -     | 0.04469  |
| 535  | 0.00230  |    -     | 0.00216  |0.04743  |    -     | 0.04116  |
| 536  | 0.00229  |    -     | 0.00222  |0.04742  |    -     | 0.04766  |
| 537  | 0.00238  |    -     | 0.00212  |0.04145  |    -     | 0.04754  |
| 538  | 0.00239  |    -     | 0.00218  |0.04745  |    -     | 0.04758  |
| 539  | 0.00226  |    -     | 0.00210  |0.04751  |    -     | 0.04770  |
| 540  | 0.00240  |    -     | 0.00220  |0.04707  |    -     | 0.04414  |
| 541  | 0.00236  |    -     | 0.00216  |0.04742  |    -     | 0.04754  |
| 542  | 0.00226  |    -     | 0.00210  |0.04798  |    -     | 0.04568  |
| 543  | 0.00235  |    -     | 0.00218  |0.04739  |    -     | 0.04572  |
| 544  | 0.00232  |    -     | 0.00220  |0.04743  |    -     | 0.04757  |
| 545  | 0.00232  |    -     | 0.00213  |0.03792  |    -     | 0.04768  |
| 546  | 0.00242  |    -     | 0.00222  |0.04745  |    -     | 0.04753  |
| 547  | 0.00233  |    -     | 0.00217  |0.04746  |    -     | 0.04766  |
| 548  | 0.00241  |    -     | 0.00220  |0.04744  |    -     | 0.04465  |
| 549  | 0.00226  |    -     | 0.00220  |0.04741  |    -     | 0.04745  |
| 550  | 0.00243  |    -     | 0.00224  |0.04539  |    -     | 0.04765  |
| 551  | 0.00243  |    -     | 0.00221  |0.04747  |    -     | 0.04760  |
| 552  | 0.00234  |    -     | 0.00215  |0.04085  |    -     | 0.04762  |
| 553  | 0.00241  |    -     | 0.00219  |0.03975  |    -     | 0.04748  |
| 554  | 0.00239  |    -     | 0.00219  |0.04742  |    -     | 0.04750  |
| 555  | 0.00243  |    -     | 0.00215  |0.04747  |    -     | 0.04381  |
| 556  | 0.00219  |    -     | 0.00207  |0.04730  |    -     | 0.04756  |
| 557  | 0.00242  |    -     | 0.00221  |0.04744  |    -     | 0.04760  |
| 558  | 0.00234  |    -     | 0.00220  |0.04745  |    -     | 0.04755  |
| 559  | 0.00220  |    -     | 0.00208  |0.04747  |    -     | 0.04761  |
| 560  | 0.00234  |    -     | 0.00219  |0.04741  |    -     | 0.04630  |
| 561  | 0.00245  |    -     | 0.00218  |0.04739  |    -     | 0.04764  |
| 562  | 0.00234  |    -     | 0.00218  |0.04494  |    -     | 0.04756  |
| 563  | 0.00215  |    -     | 0.00240  |0.04130  |    -     | 0.04753  |
| 564  | 0.00229  |    -     | 0.00221  |0.04741  |    -     | 0.04557  |
| 565  | 0.00234  |    -     | 0.00219  |0.04750  |    -     | 0.04382  |
| 566  | 0.00244  |    -     | 0.00217  |0.04747  |    -     | 0.04760  |
| 567  | 0.00242  |    -     | 0.00221  |0.04744  |    -     | 0.04762  |
| 568  | 0.00236  |    -     | 0.00217  |0.04745  |    -     | 0.04758  |
| 569  | 0.00234  |    -     | 0.00225  |0.04737  |    -     | 0.04761  |
| 570  | 0.00242  |    -     | 0.00220  |0.04746  |    -     | 0.04758  |
| 571  | 0.00233  |    -     | 0.00218  |0.04743  |    -     | 0.04761  |
| 572  | 0.00229  |    -     | 0.00221  |0.04747  |    -     | 0.04762  |
| 573  | 0.00235  |    -     | 0.00224  |0.04756  |    -     | 0.04750  |
| 574  | 0.00236  |    -     | 0.00214  |0.04114  |    -     | 0.04122  |
| 575  | 0.00237  |    -     | 0.00212  |0.04736  |    -     | 0.04763  |
| 576  | 0.00239  |    -     | 0.00226  |0.04222  |    -     | 0.04773  |
| 577  | 0.00241  |    -     | 0.00220  |0.04742  |    -     | 0.04761  |
| 578  | 0.00233  |    -     | 0.00219  |0.04591  |    -     | 0.04761  |
| 579  | 0.00242  |    -     | 0.00220  |0.04748  |    -     | 0.04765  |
| 580  | 0.00237  |    -     | 0.00223  |0.04747  |    -     | 0.04729  |
| 581  | 0.00229  |    -     | 0.00213  |0.04725  |    -     | 0.04511  |
| 582  | 0.00245  |    -     | 0.00214  |0.04728  |    -     | 0.04745  |
| 583  | 0.00232  |    -     | 0.00223  |0.04738  |    -     | 0.04757  |
| 584  | 0.00237  |    -     | 0.00222  |0.04398  |    -     | 0.04701  |
| 585  | 0.00231  |    -     | 0.00219  |0.04214  |    -     | 0.04757  |
| 586  | 0.00237  |    -     | 0.00220  |0.04749  |    -     | 0.04762  |
| 587  | 0.00243  |    -     | 0.00218  |0.04747  |    -     | 0.04484  |
| 588  | 0.00240  |    -     | 0.00210  |0.04740  |    -     | 0.04759  |
| 589  | 0.00234  |    -     | 0.00218  |0.04739  |    -     | 0.04759  |
| 590  | 0.00232  |    -     | 0.00220  |0.04748  |    -     | 0.04761  |
| 591  | 0.00240  |    -     | 0.00222  |0.04551  |    -     | 0.04747  |
| 592  | 0.00242  |    -     | 0.00223  |0.04741  |    -     | 0.04759  |
| 593  | 0.00222  |    -     | 0.00207  |0.04427  |    -     | 0.04770  |
| 594  | 0.00233  |    -     | 0.00217  |0.04748  |    -     | 0.04755  |
| 595  | 0.00235  |    -     | 0.00218  |0.04743  |    -     | 0.04438  |
| 596  | 0.00241  |    -     | 0.00221  |0.04471  |    -     | 0.04583  |
| 597  | 0.00236  |    -     | 0.00215  |0.04745  |    -     | 0.04759  |
| 598  | 0.00231  |    -     | 0.00216  |0.04743  |    -     | 0.04765  |
| 599  | 0.00240  |    -     | 0.00220  |0.04749  |    -     | 0.04758  |
| 600  | 0.00241  |    -     | 0.00227  |0.04746  |    -     | 0.04753  |
| 601  | 0.00239  |    -     | 0.00218  |0.04743  |    -     | 0.04765  |
| 602  | 0.00242  |    -     | 0.00225  |0.04743  |    -     | 0.04763  |
| 603  | 0.00241  |    -     | 0.00223  |0.04747  |    -     | 0.04755  |
| 604  | 0.00230  |    -     | 0.00222  |0.04543  |    -     | 0.04142  |
| 605  | 0.00228  |    -     | 0.00218  |0.04745  |    -     | 0.04761  |
| 606  | 0.00236  |    -     | 0.00221  |0.04570  |    -     | 0.04759  |
| 607  | 0.00225  |    -     | 0.00223  |0.04742  |    -     | 0.04755  |
